number,category,name,lon,lat,open,close
0,restaurants,La Porchetta Pollo Bar,-0.1303,51.51363,720,0
1,restaurants,Fuckoffee,-0.08125,51.49938,420,1140
2,restaurants,Bodean's,-0.13711,51.46208,720,1380
3,restaurants,Royal China,-0.15525,51.51783,720,1380
4,restaurants,Princi,-0.13439,51.51386,480,0
5,restaurants,Sake No Hana,-0.13923,51.50668,1080,1380
6,restaurants,Pizza Metro Pizza,-0.16619,51.46092,1080,1380
7,restaurants,Poppies,-0.1439,51.54097,660,0
8,restaurants,Spuntino,-0.13381,51.51221,720,0
9,restaurants,Dumplings' Legend,-0.1316,51.51182,690,1410
10,restaurants,Wahaca,-0.13503,51.51855,720,1380
11,restaurants,Ye Olde Cheshire Cheese,-0.10732,51.51434,660,1380
12,restaurants,Portobello Ristorante Pizzeria,-0.19799,51.51016,1080,1380
13,restaurants,La Fromagerie,-0.15221,51.51986,630,1170
14,restaurants,Abu Zaad,-0.16448,51.51635,540,1380
15,restaurants,Arepa & Co,-0.08021,51.53732,600,1350
16,restaurants,Taberna do Mercado,-0.0747,51.51974,720,1320
17,restaurants,Friends of Ours,-0.0837,51.52912,480,1020
18,restaurants,Boqueria,-0.12714,51.45987,1020,1380
19,restaurants,Satay House,-0.16952,51.51763,1080,1380
20,restaurants,Hawksmoor Seven Dials,-0.12567,51.5135,1020,1350
21,restaurants,Cinnamon Kitchen,-0.07852,51.51693,1080,1380
22,restaurants,Beach Blanket Babylon,-0.19899,51.51432,720,0
23,restaurants,Bosphorus Kebabs,-0.17623,51.49296,660,1410
24,restaurants,Dans Le Noir,-0.1062,51.52281,1110,0
25,restaurants,Riverford at The Duke of Cambridge,-0.09871,51.53459,720,1410
26,restaurants,Granger & Co,-0.1978,51.51465,420,1380
27,restaurants,Mem & Laz,-0.10323,51.53769,720,1410
28,restaurants,Bageriet,-0.12618,51.51192,540,1140
29,restaurants,Kaffeine,-0.13717,51.51687,450,1080
30,restaurants,MerazCafe Karahi House,-0.07103,51.52019,660,1380
31,restaurants,Seashell of Lisson Grove,-0.16598,51.5228,720,1350
32,restaurants,Zayna,-0.15839,51.51495,1020,1350
33,restaurants,Tea and Tattle,-0.12682,51.51787,540,1110
34,restaurants,Wild Food Cafe,-0.12638,51.51457,540,1110
35,restaurants,Granger & Co,-0.1257,51.53258,420,1380
36,restaurants,Carluccio's,-0.12575,51.51159,480,1410
37,restaurants,Mildreds,-0.14459,51.54048,720,1380
38,restaurants,Honest Burgers,-0.07878,51.51768,690,1380
39,restaurants,Trader Vic's,-0.15057,51.50546,1020,60
40,restaurants,Lundenwic,-0.11862,51.5129,420,1080
41,restaurants,Wagamama,-0.07934,51.50865,720,1260
42,restaurants,Saporitalia,-0.2057,51.51709,720,1380
43,restaurants,Admiral Codrington,-0.16592,51.49381,690,1380
44,restaurants,Royal China,-0.18724,51.5105,720,1380
45,restaurants,The Roastery Cafe,-0.14781,51.46677,450,930
46,restaurants,Hoppers,-0.13175,51.51358,1050,1350
47,restaurants,The Cut,-0.10739,51.50306,480,0
48,restaurants,Karpo,-0.12383,51.52988,420,1350
49,restaurants,Cafe 338,-0.06321,51.52651,360,1050
50,restaurants,Byron,-0.10674,51.50303,690,1410
51,restaurants,Pilpel,-0.07728,51.51896,600,1260
52,restaurants,Pachamama,-0.15153,51.51718,1080,0
53,restaurants,J+A Café,-0.10102,51.52303,480,1080
54,restaurants,Le Peche Mignon,-0.10791,51.55005,450,1020
55,restaurants,Wright Brothers Borough Market,-0.09156,51.50549,720,1320
56,restaurants,Patara,-0.13076,51.5142,1050,1350
57,restaurants,Homeslice Neal's Yard,-0.12643,51.51444,720,1380
58,restaurants,Dragon Castle,-0.09857,51.4921,720,1380
59,restaurants,Flesh & Buns,-0.12624,51.51388,1020,1320
60,restaurants,Old Fountain,-0.0891,51.52707,660,1380
61,restaurants,Kettner's,-0.13041,51.51318,720,0
62,restaurants,The Pig and Butcher,-0.10683,51.53744,1020,1380
63,restaurants,Mimos Cafe,-0.17401,51.5151,420,1320
64,restaurants,Rabieng,-0.10279,51.53983,1050,1380
65,restaurants,Yashin Sushi,-0.19562,51.50076,1080,1380
66,restaurants,The Gallery,-0.19026,51.54653,720,0
67,restaurants,Gold Mine,-0.18749,51.5133,720,1380
68,restaurants,Bistrotheque,-0.05608,51.53412,1110,1350
69,restaurants,Pierino Pizza Pasta,-0.17408,51.49511,720,1410
70,restaurants,Arancina,-0.1975,51.50985,450,1350
71,restaurants,Yoshino,-0.13567,51.50958,720,1320
72,restaurants,Sagar,-0.12065,51.51256,720,1380
73,restaurants,Naru,-0.12595,51.51677,1050,1350
74,restaurants,Savoy Grill,-0.12073,51.51022,720,0
75,restaurants,Champor-Champor,-0.0854,51.50242,1080,1320
76,restaurants,Mango Indian,-0.09296,51.50496,720,1380
77,restaurants,Ichiryu,-0.12773,51.51673,720,1410
78,restaurants,Hot Stuff,-0.12642,51.47966,720,1410
79,restaurants,German Gymnasium,-0.12542,51.5324,480,0
80,restaurants,Bombay Brasserie,-0.18258,51.49394,1110,1410
81,restaurants,Albion,-0.07624,51.52414,480,1380
82,restaurants,Daylesford Organic,-0.1534,51.49065,480,1200
83,restaurants,Cinnamon Coffee Shop,-0.05716,51.50483,420,1080
84,restaurants,Savoir Faire,-0.12601,51.51719,720,1350
85,restaurants,Pizza Union,-0.07736,51.51753,660,0
86,restaurants,Museum Tavern,-0.12597,51.51821,660,1410
87,restaurants,Four Corners Cafe,-0.11354,51.50037,450,1110
88,restaurants,Antepliler,-0.09863,51.57806,720,1410
89,restaurants,Bugis Street Brasserie,-0.18393,51.49366,720,1350
90,restaurants,Thali,-0.18348,51.49093,1110,1410
91,restaurants,The Draft House,-0.07695,51.50287,720,1380
92,restaurants,J Sheekey,-0.12762,51.5109,720,0
93,restaurants,Ladurée,-0.12313,51.51184,480,1380
94,restaurants,Sen Viet,-0.11595,51.52909,1020,1380
95,restaurants,Kêu!,-0.08162,51.52661,480,1200
96,restaurants,Byron,-0.13376,51.51278,690,1410
97,restaurants,CASK Pub and Kitchen,-0.13754,51.49135,720,1380
98,restaurants,Little Bay West Hampstead,-0.19035,51.53879,720,0
99,restaurants,Bonnington Café,-0.12003,51.48462,1110,1350
100,restaurants,Grumbles,-0.13889,51.49114,1080,1380
101,restaurants,Busaba Eathai,-0.15119,51.51473,720,1380
102,restaurants,Maggie Jones's,-0.19099,51.50286,1080,1380
103,restaurants,Ethos,-0.1391,51.51638,480,1320
104,restaurants,The Jolly Butchers,-0.07335,51.56237,960,0
105,restaurants,Lowlander,-0.12241,51.51462,600,1320
106,restaurants,Ozone Coffee,-0.08667,51.52468,450,1260
107,restaurants,Villandry,-0.14314,51.52146,450,1350
108,restaurants,Haché,-0.08048,51.52665,720,1350
109,restaurants,Wahaca's Mexican Street Kitchen,-0.11639,51.50702,720,1380
110,restaurants,The Rainforest Cafe,-0.13363,51.51085,720,1320
111,restaurants,Chick n Sours,-0.07598,51.54153,720,1320
112,restaurants,Harrods' Tea Room,-0.16359,51.49923,600,1200
113,restaurants,Silk Road,-0.08961,51.47397,1020,1350
114,restaurants,The Castle,-0.207,51.50692,720,1380
115,restaurants,Alounak,-0.19102,51.51562,720,0
116,restaurants,Chiltern Firehouse,-0.15485,51.51871,1050,1350
117,restaurants,Pickle & Rye,-0.26669,51.4683,510,900
118,restaurants,C & R Cafe & Restaurant,-0.13253,51.51117,720,1380
119,restaurants,Four Seasons,-0.18735,51.51257,720,1410
120,restaurants,Ffiona's Restaurant,-0.19278,51.50406,720,1410
121,restaurants,Best Mangal,-0.20741,51.49123,720,1410
122,restaurants,Big Easy,-0.12311,51.51067,720,1410
123,restaurants,The Ivy,-0.12801,51.51281,720,1410
124,restaurants,Selale,-0.09961,51.58314,480,120
125,restaurants,Zuma,-0.16315,51.50095,1080,1320
126,restaurants,Asakusa,-0.13828,51.53392,1080,1410
127,restaurants,Le Mercury,-0.10272,51.53976,720,60
128,restaurants,Ganapati,-0.07301,51.46965,720,60
129,restaurants,Rocca,-0.17656,51.49288,690,1410
130,restaurants,The Colonel Fawcett,-0.13601,51.5418,720,0
131,restaurants,Wahaca,-0.12454,51.51034,720,1380
132,restaurants,Brass Rail Salt Beef Bar,-0.15376,51.51452,570,1260
133,restaurants,CUT at 45 Park Lane,-0.15161,51.50639,1080,1380
134,restaurants,Apero Restaurant and Bar,-0.17535,51.49437,390,1350
135,restaurants,Chai Ki,-0.01786,51.50612,1050,1380
136,restaurants,St. Moritz Restaurant,-0.13504,51.51453,1080,1410
137,restaurants,Wong Kei Restaurant,-0.13242,51.51154,720,1410
138,restaurants,Wafflemeister,-0.1487,51.51443,600,0
139,restaurants,Nobu Berkeley St,-0.14345,51.50849,720,60
140,restaurants,Burger and Lobster,-0.09448,51.51367,720,1350
141,restaurants,The Dairy,-0.13959,51.46187,720,1350
142,restaurants,Daddy Donkey Mexican Grill,-0.10944,51.52061,660,900
143,restaurants,The Wilmington,-0.11009,51.52603,660,1380
144,restaurants,Burger and Shake,-0.12542,51.52501,720,1350
145,restaurants,ICCo,-0.13605,51.51955,420,1380
146,restaurants,Hoxton Grill,-0.08273,51.52548,420,0
147,restaurants,Mike's Café,-0.20565,51.51586,600,1140
148,restaurants,The Warrington Hotel,-0.18308,51.52726,660,1380
149,restaurants,Efes,-0.05848,51.51466,600,0
150,restaurants,Sushi Surprise,-0.08106,51.52337,1020,1260
151,restaurants,Star Kebab House,-0.19469,51.49326,690,180
152,restaurants,The English Restaurant,-0.0766,51.51896,480,1380
153,restaurants,Osteria Basilico,-0.20589,51.51536,1110,1410
154,restaurants,Wahaca,-0.13377,51.51333,720,1380
155,restaurants,Wagamama,-0.14195,51.49678,690,1320
156,restaurants,Eat Tokyo,-0.13033,51.51382,720,1410
157,restaurants,Masala Zone Soho,-0.13767,51.51342,720,1380
158,restaurants,The Anchor and Hope,-0.10659,51.50347,1080,1350
159,restaurants,Greedy Cow Burgers & Steaks,-0.03456,51.52539,720,1350
160,restaurants,The Veggie Table,-0.09009,51.50509,720,1350
161,restaurants,Bibimbap,-0.131,51.51451,1080,1380
162,restaurants,L'Atelier de Joël Robuchon,-0.12844,51.51299,1050,1350
163,restaurants,Momo,-0.14033,51.51111,1110,1380
164,restaurants,NOPI,-0.13852,51.51162,1050,1350
165,restaurants,Electricity Showrooms,-0.0803,51.52747,720,0
166,restaurants,Mari Vanna,-0.16239,51.50181,540,60
167,restaurants,Kua 'Aina,-0.13915,51.51366,600,1320
168,restaurants,Good Earth,-0.16842,51.49685,720,1380
169,restaurants,The Drunken Monkey,-0.07819,51.52267,720,0
170,restaurants,Ravi Shankar,-0.13666,51.52708,720,1380
171,restaurants,Hi Sushi Salsa,-0.14677,51.54001,720,1350
172,restaurants,Chi Noodle,-0.10537,51.51351,1020,1350
173,restaurants,Gaucho,-0.17807,51.55742,720,1380
174,restaurants,Caravan Kings Cross,-0.12537,51.53578,480,1350
175,restaurants,Yoobi,-0.136,51.5129,690,1260
176,restaurants,Petek,-0.1096,51.56831,720,1380
177,restaurants,Ceviche Soho,-0.13149,51.51367,720,1410
178,restaurants,Rossopomodoro Covent Garden,-0.12727,51.51301,720,1380
179,restaurants,Monkey & Me,-0.15938,51.51971,1080,1380
180,restaurants,Caravan,-0.11012,51.52547,480,1350
181,restaurants,Nobu,-0.15004,51.50505,1080,1320
182,restaurants,The English Rose Cafe and Tea Shop,-0.14445,51.49806,420,1080
183,restaurants,Rasa N16,-0.07659,51.56198,1080,1350
184,restaurants,Pearl Liang,-0.18119,51.51926,720,1380
185,restaurants,Waxy O'Connor's,-0.13226,51.51073,720,1380
186,restaurants,Zafferano,-0.15774,51.4991,720,1380
187,restaurants,Natural Kitchen,-0.15228,51.52097,480,1200
188,restaurants,Garlic & Shots,-0.13153,51.51385,1020,0
189,restaurants,Fishworks,-0.15201,51.52016,720,1350
190,restaurants,Salt 'n Pepper,-0.13008,51.50941,720,1380
191,restaurants,Malabar Junction,-0.12922,51.51757,1080,1380
192,restaurants,Pizza Union,-0.11983,51.53105,660,0
193,restaurants,Social Eating House,-0.13639,51.51367,1080,1350
194,restaurants,Wagamama,-0.11748,51.50585,660,1380
195,restaurants,Giraffe,-0.1422,51.49391,480,1380
196,restaurants,Il Blandford's,-0.15575,51.52032,480,1380
197,restaurants,Pizzeria Pappagone,-0.11266,51.56941,1080,0
198,restaurants,Pret A Manger,-0.14946,51.51421,450,1260
199,restaurants,Clos Maggiore,-0.1247,51.51166,1020,1380
200,restaurants,The Palomar Restaurant,-0.13272,51.51116,1050,1410
201,restaurants,Sông Quê,-0.07683,51.53179,1050,1380
202,restaurants,Hawksmoor Spitalfields,-0.07566,51.52115,1020,1350
203,restaurants,Oblix At The Shard,-0.08699,51.50525,1080,1380
204,restaurants,La Trompette,-0.25604,51.49187,1110,1350
205,restaurants,Al Arez,-0.16529,51.49894,600,1410
206,restaurants,Maroush Bakehouse,-0.19448,51.49332,420,0
207,restaurants,Beast,-0.14689,51.51529,420,0
208,restaurants,Andover Arms,-0.23269,51.49688,720,1410
209,restaurants,The 10 Cases,-0.12433,51.51454,1020,1380
210,restaurants,Portland Café,-0.14256,51.51998,360,1080
211,restaurants,Tibits,-0.13962,51.5113,540,1350
212,restaurants,Galvin La Chapelle,-0.07829,51.5204,1080,1290
213,restaurants,Goodman City,-0.09053,51.51431,720,1350
214,restaurants,The Shed,-0.19342,51.50874,1080,1380
215,restaurants,Brasserie Zédel,-0.13558,51.5106,690,0
216,restaurants,Oliveto,-0.15092,51.4935,1140,1380
217,restaurants,Burger & Lobster,-0.13223,51.51355,720,1350
218,restaurants,Masala Zone ,-0.12289,51.51336,720,1380
219,restaurants,Delhi Grill,-0.10926,51.53355,1080,1350
220,restaurants,Pho,-0.13505,51.51458,720,1380
221,restaurants,Mala,-0.07028,51.50645,1080,1380
222,restaurants,Casa Tua,-0.12359,51.52764,540,1350
223,restaurants,Benito's Hat,-0.13644,51.51913,690,1320
224,restaurants,Koya Bar,-0.13176,51.51363,510,1350
225,restaurants,Caxton Grill,-0.13399,51.49879,690,1380
226,restaurants,The Cinnamon Club,-0.12963,51.49738,1080,1350
227,restaurants,Pho,-0.10161,51.52185,1080,1320
228,restaurants,Manna,-0.15761,51.54191,1080,1320
229,restaurants,Masala Zone - Bayswater,-0.1876,51.51589,1050,1380
230,restaurants,In Parma by Food Roots,-0.13584,51.51888,1080,1410
231,restaurants,Bodean's,-0.07912,51.50975,540,1380
232,restaurants,Le Relais de Venise,-0.08623,51.51471,1080,1320
233,restaurants,Cafe Pacifico,-0.12519,51.51323,960,1365
234,restaurants,Pollen Street Social,-0.14229,51.51345,1080,1350
235,restaurants,Frontline Restaurant,-0.17248,51.51698,1050,1380
236,restaurants,Diwana Bhel Poori House,-0.13666,51.52708,720,1410
237,restaurants,Bodean's,-0.13676,51.51448,720,1380
238,restaurants,Simpson's in the Strand,-0.12073,51.51056,720,1380
239,restaurants,Laughing Gravy,-0.10439,51.50113,660,1380
240,restaurants,Fera at Claridge's,-0.14764,51.51243,720,1320
241,restaurants,Pizza Express,-0.13331,51.51511,660,0
242,restaurants,The Rum Kitchen,-0.13873,51.51234,660,0
243,restaurants,Hutong,-0.0864,51.50427,1080,1350
244,restaurants,Sömine,-0.07541,51.5502,360,360
245,restaurants,Fortnum and Mason: Diamond Jubilee Tea Salon,-0.13828,51.50871,720,1260
246,restaurants,Rabot 1745,-0.08996,51.50538,480,1080
247,restaurants,Talli Joe,-0.12821,51.51378,720,1410
248,restaurants,Haandi,-0.1661,51.49895,750,1380
249,restaurants,The Abingdon,-0.19608,51.49763,750,1350
250,restaurants,Benares Restaurant & Bar,-0.14496,51.50991,1050,1380
251,restaurants,Toff's of Muswell Hill,-0.14462,51.58946,690,1380
252,restaurants,Chotto Matte,-0.13147,51.51372,720,0
253,restaurants,Cecconi's,-0.14088,51.50994,420,1410
254,restaurants,Benito's Hat,-0.12583,51.51118,690,1320
255,restaurants,José,-0.08195,51.5005,720,1350
256,restaurants,Earl of Essex,-0.09969,51.5339,720,1410
257,restaurants,Milk Bar,-0.13127,51.51416,480,1050
258,restaurants,Belgo Centraal,-0.12565,51.51378,720,1380
259,restaurants,The Gallery Café,-0.05445,51.52985,480,1260
260,restaurants,Mother Clucker Van,-0.07324,51.52106,720,960
261,restaurants,French House,-0.13176,51.51266,720,1380
262,restaurants,La Crêperie de Hampstead,-0.17692,51.55568,780,1380
263,restaurants,Petrus,-0.15652,51.49937,720,1350
264,restaurants,Hard Rock Cafe London,-0.149,51.50375,690,30
265,restaurants,Piebury Corner,-0.11039,51.551,690,30
266,restaurants,All Star Lanes,-0.07184,51.52179,1020,1410
267,restaurants,Pham Sushi,-0.0933,51.5233,1020,1320
268,restaurants,Sagar,-0.23226,51.4925,720,1350
269,restaurants,The Windsor Castle,-0.1986,51.50579,720,1380
270,restaurants,Ippudo London,-0.12769,51.51598,1020,1350
271,restaurants,Quilon Restaurant,-0.1375,51.49872,1080,1350
272,restaurants,Le Sacre Coeur,-0.10403,51.53768,690,1380
273,restaurants,Vanilla Black,-0.11102,51.51718,1080,1320
274,restaurants,The Lanesborough,-0.15272,51.50244,960,1080
275,restaurants,The Princess of Shoreditch,-0.08365,51.52542,720,1380
276,restaurants,Murano,-0.14728,51.50703,1110,1380
277,restaurants,Mother Mash,-0.13941,51.51294,510,1320
278,restaurants,Rasa Sayang,-0.13154,51.51199,720,0
279,restaurants,Daquise,-0.17362,51.49432,720,1380
280,restaurants,Angelus Restaurant,-0.17488,51.51291,600,1380
281,restaurants,Asia de Cuba Restaurant,-0.12658,51.5105,1020,1380
282,restaurants,Haché,-0.18022,51.48619,720,1350
283,restaurants,TRADE - Commercial Street,-0.0738,51.51742,450,1020
284,restaurants,Burger & Lobster,-0.15982,51.50159,720,1350
285,restaurants,Gallipoli Bistro & Cafe,-0.10296,51.53771,660,1380
286,restaurants,Ottolenghi,-0.07714,51.51814,480,1350
287,restaurants,Franco Manca,-0.25367,51.49295,540,1380
288,restaurants,Yipin China Restaurant,-0.10663,51.53728,720,1380
289,restaurants,The Breakfast Club,-0.10371,51.5351,480,1320
290,restaurants,The Bird In Hand,-0.21544,51.49976,720,1380
291,restaurants,Leon,-0.1222,51.51005,420,1320
292,restaurants,Ittenbari,-0.13724,51.51076,720,30
293,restaurants,L'Eto Caffe,-0.13479,51.5143,540,1260
294,restaurants,Chipotle Mexican Grill,-0.10366,51.53551,540,1260
295,restaurants,Kikuchi,-0.13173,51.51692,1080,1350
296,restaurants,Laughing Halibut,-0.13378,51.49665,690,1200
297,restaurants,Applebee's Grill + Bar,-0.0909,51.50509,720,1380
298,restaurants,The Phoenix,-0.1424,51.4988,660,1380
299,restaurants,Burger & Lobster,-0.1014,51.52112,720,1350
300,restaurants,Christopher's,-0.11978,51.51192,1020,0
301,restaurants,Egg Break,-0.19802,51.50832,480,1320
302,restaurants,The Queen's Arms,-0.1808,51.49925,720,1380
303,restaurants,Cafe Mama Pho,-0.04059,51.48898,1020,1350
304,restaurants,Kati Roll Company,-0.13722,51.51522,660,1410
305,restaurants,SUSHISAMBA London,-0.08095,51.51618,690,1410
306,restaurants,Swan,-0.09709,51.50796,480,1410
307,restaurants,Chilango,-0.10532,51.53437,690,1320
308,restaurants,Lantana,-0.08749,51.52427,1080,1290
309,restaurants,Eat Tokyo,-0.19773,51.50807,1080,1410
310,restaurants,Mazi,-0.19776,51.50812,1110,1350
311,restaurants,The Black Penny,-0.12168,51.51526,480,1080
312,restaurants,Amaya,-0.15722,51.49916,1080,1365
313,restaurants,The Jones Family Project,-0.08292,51.52582,660,0
314,restaurants,Draughts,-0.0758,51.53701,660,0
315,restaurants,Jamie's Italian - Covent Garden,-0.12711,51.51253,690,1350
316,restaurants,Padella,-0.08995,51.50515,720,1320
317,restaurants,Ottolenghi,-0.19942,51.51489,480,1200
318,restaurants,Soho Joe,-0.13279,51.51422,720,1380
319,restaurants,The Edinboro Castle,-0.14483,51.53606,720,1380
320,restaurants,Barbecoa St Paul's,-0.09533,51.51335,690,1380
321,restaurants,The Draft House Westbridge,-0.17012,51.47831,720,1380
322,restaurants,Jumbo Eats,-0.13553,51.51143,450,1200
323,restaurants,Golden Union Fish Bar,-0.13769,51.51534,690,1320
324,restaurants,Barrafina,-0.12193,51.5143,1020,1380
325,restaurants,H T Harris,-0.14072,51.51835,420,1080
326,restaurants,NoorJahan II,-0.17151,51.5135,1080,1410
327,restaurants,The Peasant,-0.10386,51.52577,720,1380
328,restaurants,The Alchemist,-0.07935,51.51505,480,60
329,restaurants,26 Grains,-0.12653,51.51449,480,1290
330,restaurants,49 Cafe,-0.12516,51.52496,450,1140
331,restaurants,Phoenix Palace,-0.15898,51.52245,720,1410
332,restaurants,Le Gavroche,-0.15507,51.5113,1110,1380
333,restaurants,Moro Restaurant,-0.10907,51.52586,720,1350
334,restaurants,Tamarind,-0.14714,51.50708,1050,1365
335,restaurants,Bravas Tapas,-0.07124,51.50744,720,1350
336,restaurants,Roast,-0.09101,51.50561,420,1350
337,restaurants,Darwin Brasserie,-0.08358,51.51129,420,1380
338,restaurants,Boundary,-0.07635,51.5244,720,1350
339,restaurants,Ed's Easy Diner,-0.13005,51.51356,720,1410
340,restaurants,Goddards at Greenwich,-0.00886,51.48184,600,1140
341,restaurants,DF/Mexico,-0.07315,51.52039,720,1350
342,restaurants,Lupita,-0.1242,51.50841,720,1380
343,restaurants,Barshu,-0.13086,51.51284,720,1380
344,restaurants,Great Queen Street,-0.12171,51.51523,1050,1350
345,restaurants,Hunan,-0.15265,51.49049,1110,1380
346,restaurants,Rasa,-0.14595,51.51432,1080,1350
347,restaurants,Bar Italia,-0.13124,51.51343,420,300
348,restaurants,The Red Fort,-0.13294,51.51407,1050,1410
349,restaurants,Hawksmoor,-0.13616,51.50971,1020,1350
350,restaurants,Crème de la Crêpe,-0.123,51.512,660,1140
351,restaurants,Alforno Restaurant,-0.20212,51.41978,1080,1380
352,restaurants,Pied à Terre,-0.13518,51.51909,1080,1380
353,restaurants,Nando's,-0.18178,51.49349,690,1410
354,restaurants,Jack's at the Junction,-0.16666,51.46402,420,1020
355,restaurants,Ev Restaurant,-0.10622,51.5041,720,1410
356,restaurants,The Cow,-0.19527,51.51924,720,1380
357,restaurants,Hubbard & Bell,-0.1223,51.51713,420,120
358,restaurants,Polo 24 Hour Bar,-0.08027,51.51782,360,360
359,restaurants,Taste Of Siam,-0.13979,51.53562,720,1380
360,restaurants,Taylor St Baristas,-0.08007,51.51746,420,1020
361,restaurants,Il Posto,-0.14185,51.49568,1020,1380
362,restaurants,Wild Honey,-0.14322,51.51241,720,1380
363,restaurants,Free State Coffee,-0.12094,51.51828,420,1140
364,restaurants,Reubens,-0.15662,51.51977,1050,1320
365,restaurants,Balans Soho Society,-0.19523,51.49995,480,0
366,restaurants,Ruby,-0.08139,51.52538,720,1080
367,restaurants,Cây Tre,-0.13206,51.51328,720,1380
368,restaurants,Kanada-Ya,-0.12759,51.51555,1020,1350
369,restaurants,Locanda Locatelli,-0.15729,51.51537,1140,1380
370,restaurants,The Gilbert Scott,-0.12617,51.52946,1050,1290
371,restaurants,Macellaio RC,-0.17739,51.49269,1080,1380
372,restaurants,The White Horse,-0.11966,51.45291,720,0
373,restaurants,Camino,-0.12179,51.53129,720,0
374,restaurants,The Gun,-0.00774,51.50178,660,0
375,restaurants,Shaka Zulu,-0.14681,51.54157,720,120
376,restaurants,St John Bar and Restaurant,-0.10149,51.52048,1080,0
377,restaurants,Indian Veg Bhelpoori House,-0.11042,51.53326,690,0
378,restaurants,Big Easy,-0.17442,51.4853,720,1380
379,restaurants,Govinda's Restaurant,-0.13281,51.51588,720,1260
380,restaurants,10 Greek Street,-0.13106,51.5145,720,1410
381,restaurants,Skylon,-0.11761,51.50575,720,60
382,restaurants,New London Cafe,-0.09838,51.54691,480,1080
383,restaurants,Tortilla,-0.10645,51.53245,690,1320
384,restaurants,Bánh Mì Bay,-0.1139,51.52153,600,1320
385,restaurants,Attendant,-0.14074,51.51925,480,1080
386,restaurants,Haché,-0.14405,51.53963,720,1350
387,restaurants,Busaba Bangkok Thai,-0.13242,51.51956,720,1380
388,restaurants,Tom's Kitchen,-0.16818,51.49043,720,870
389,restaurants,Abeno Too,-0.128,51.51179,720,1380
390,restaurants,Simurgh,-0.1266,51.51155,720,1380
391,restaurants,Randall & Aubin,-0.13421,51.51237,720,1380
392,restaurants,Caffe Vergnano 1882,-0.12842,51.51239,480,1200
393,restaurants,Prix Fixe,-0.13217,51.51344,720,1380
394,restaurants,The Troubadour,-0.1919,51.48882,510,840
395,restaurants,Rosa's Spitalfields,-0.07382,51.52026,720,1350
396,restaurants,Bella Italia,-0.1293,51.5107,540,1380
397,restaurants,Chipotle Mexican Grill,-0.12714,51.51079,690,1320
398,restaurants,Cah-Chi,-0.18732,51.44094,690,1320
399,restaurants,Honest Burger,-0.14608,51.54156,690,1380
400,restaurants,Khan's,-0.18964,51.51557,720,1425
401,restaurants,Tayyabs,-0.06332,51.51722,720,1410
402,restaurants,Roti Joupa,-0.13044,51.46504,720,1380
403,restaurants,Dishoom,-0.12515,51.53632,480,1380
404,restaurants,222 Veggie Vegan,-0.20325,51.48653,1050,1350
405,restaurants,B Bar,-0.14377,51.49797,720,1380
406,restaurants,Meat Mission,-0.08246,51.5273,720,0
407,restaurants,Continental Stores,-0.12511,51.52577,480,1080
408,restaurants,Roti Chai,-0.15571,51.51462,720,1350
409,restaurants,Archipelago,-0.1388,51.52057,1080,1350
410,restaurants,Gaucho,-0.13604,51.52003,720,1380
411,restaurants,Banana Tree,-0.1663,51.46064,720,1380
412,restaurants,Honey & Co,-0.14079,51.52383,480,1350
413,restaurants,Som Saa,-0.07373,51.51732,1020,0
414,restaurants,Assenheims 56,-0.0876,51.51643,390,900
415,restaurants,La Fromagerie,-0.09801,51.55411,630,1140
416,restaurants,Sunday,-0.11341,51.54264,630,1140
417,restaurants,Isarn,-0.1027,51.53854,1080,1380
418,restaurants,Bengal Restaurant,-0.18881,51.51839,1050,1410
419,restaurants,Buen Ayre,-0.06149,51.53678,1080,1350
420,restaurants,Shoreditch Grind,-0.08797,51.52584,420,1380
421,restaurants,Seven Stars,-0.11361,51.51496,660,1380
422,restaurants,Madison,-0.09613,51.51399,600,1380
423,restaurants,Bailey's Fish and Chips,-0.20415,51.48037,720,1350
424,restaurants,Dehesa,-0.13933,51.51278,1020,1380
425,restaurants,Cafe Du Marche,-0.10072,51.52062,1080,1320
426,restaurants,Nordic Bakery,-0.13674,51.51143,450,1200
427,restaurants,Royal Oak,-0.06927,51.52952,1080,1380
428,restaurants,Alchemy,-0.10264,51.51343,420,1020
429,restaurants,Shoryu Ramen,-0.13381,51.50849,690,0
430,restaurants,Greenberry Café,-0.15633,51.54219,540,900
431,restaurants,La Petite Maison,-0.14624,51.51264,1080,1350
432,restaurants,The Toucan,-0.13312,51.5151,720,1380
433,restaurants,Franco Manca,-0.11336,51.46173,720,1020
434,restaurants,Sri Suwoon,-0.14656,51.49166,1050,1380
435,restaurants,Made in Italy,-0.17204,51.4861,720,1410
436,restaurants,maze Grill Mayfair,-0.1513,51.5124,720,0
437,restaurants,Thai Square,-0.13003,51.50745,1050,1410
438,restaurants,La Pappardella,-0.1907,51.48914,720,0
439,restaurants,Coq D'Argent,-0.09088,51.51326,1080,1320
440,restaurants,Bubbledogs,-0.13656,51.52033,1050,1380
441,restaurants,The Elk in the Woods,-0.1036,51.53524,540,1380
442,restaurants,Souk Medina,-0.12658,51.51414,660,30
443,restaurants,Fig & Olive,-0.10281,51.54024,540,1380
444,restaurants,Hedone,-0.2676,51.49259,540,1380
445,restaurants,Côte,-0.1203,51.51236,480,1380
446,restaurants,Les Deux Salons,-0.12654,51.50961,720,1380
